,Code_x,Description,Code_y,City: Airport
3425,13724,"Nossi-Be, Madagascar: Fascene",NOS,"Nossi-Be, Madagascar: Fascene"
3426,13725,"Novato, CA: Gnoss Field",NOT,"Novato, CA: Gnoss Field"
3427,13726,"Noumea, New Caledonia: Noumea La Tontouta",NOU,"Noumea, New Caledonia: Noumea La Tontouta"
3428,13727,"Huambo, Angola: Huambo Airport",NOV,"Huambo, Angola: Huambo Airport"
3429,13728,"Pensacola, FL: Pensacola NAS",NPA,"Pensacola, FL: Pensacola NAS"
3430,13729,"Napier, New Zealand: Napier Airport",NPE,"Napier, New Zealand: Napier Airport"
3431,13730,"New Plymouth, New Zealand: New Plymouth Airport",NPL,"New Plymouth, New Zealand: New Plymouth Airport"
3432,13731,"Newport, RI: Newport State",NPT,"Newport, RI: Newport State"
3433,13733,"Kingsville, TX: Kingsville NAS",NQI,"Kingsville, TX: Kingsville NAS"
3434,13734,"Neuquen, Argentina: Presidente Peron",NQN,"Neuquen, Argentina: Presidente Peron"
3435,13736,"Key West, FL: Key West NAS",NQX,"Key West, FL: Key West NAS"
3436,13737,"Newquay, United Kingdom: Newquay Airport",NQY,"Newquay, United Kingdom: Newquay Airport"
3437,13738,"Narrandera, Australia: Narrandera Airport",NRA,"Narrandera, Australia: Narrandera Airport"
3438,13739,"Mayport, FL: Mayport NS",NRB,"Mayport, FL: Mayport NS"
3439,13740,"Afton, OK: Grand Lake Regional",NRI,"Afton, OK: Grand Lake Regional"
3440,13741,"Norrkoping, Sweden: Kungsangen",NRK,"Norrkoping, Sweden: Kungsangen"
3441,13742,"North Ronaldsay, United Kingdom: North Ronaldsay Airport",NRL,"North Ronaldsay, United Kingdom: North Ronaldsay Airport"
3442,13743,"Ceiba, PR: Roosevelt Roads NAS",NRR,"Ceiba, PR: Roosevelt Roads NAS"
3443,13744,"Tokyo, Japan: Narita International",NRT,"Tokyo, Japan: Narita International"
3444,13745,"Noosa, Australia: Noosa Aust.",NSA,"Noosa, Australia: Noosa Aust."
3445,13746,"Bimini, The Bahamas: North Seaplane Base",NSB,"Bimini, The Bahamas: North Seaplane Base"
3446,13747,"Milton, FL: Whiting Field NAS North",NSE,"Milton, FL: Whiting Field NAS North"
3447,13749,"Yaounde, Cameroon: Yaounde Nsimalen",NSI,"Yaounde, Cameroon: Yaounde Nsimalen"
3448,13751,"Nelson, New Zealand: Nelson Airport",NSN,"Nelson, New Zealand: Nelson Airport"
3449,13752,"Scone, Australia: Scone Airport",NSO,"Scone, Australia: Scone Airport"
3450,13753,"Nakhon Si Thammarat, Thailand: Nakhon Si Thammarat Airport",NST,"Nakhon Si Thammarat, Thailand: Nakhon Si Thammarat Airport"
3451,13754,"Sigonella, Italy: Sigonella Airport",NSY,"Sigonella, Italy: Sigonella Airport"
3452,13755,"Snap Lake, Canada: Snap Lake Mine/Debeers",NT1,"Snap Lake, Canada: Snap Lake Mine/Debeers"
3453,13756,"Port Hueneme, CA: Point Mugu NAS",NTD,"Port Hueneme, CA: Point Mugu NAS"
3454,13757,"Nantes, France: Nantes Atlantique",NTE,"Nantes, France: Nantes Atlantique"
3455,13758,"Newcastle, Australia: Williamtown",NTL,"Newcastle, Australia: Williamtown"
3456,13759,"Normanton, Australia: Normanton Airport",NTN,"Normanton, Australia: Normanton Airport"
3457,13760,"Santo Antao, Cape Verde: Santo Antao Airport",NTO,"Santo Antao, Cape Verde: Santo Antao Airport"
3458,13761,"Wajima, Japan: Noto",NTQ,"Wajima, Japan: Noto"
3459,13762,"Monterrey, Mexico: Del Norte International",NTR,"Monterrey, Mexico: Del Norte International"
3460,13763,"Oceana, VA: Oceana NAS",NTU,"Oceana, VA: Oceana NAS"
3461,13764,"Sun City, South Africa: Pilanesberg International",NTY,"Sun City, South Africa: Pilanesberg International"
3462,13765,"Nuremberg, Germany: Nuernberg",NUE,"Nuremberg, Germany: Nuernberg"
3463,13766,"Nuguria, Papua New Guinea: Nuguria Airport",NUG,"Nuguria, Papua New Guinea: Nuguria Airport"
3464,13767,"Nuiqsut, AK: Nuiqsut Airport",NUI,"Nuiqsut, AK: Nuiqsut Airport"
3465,13768,"Nulato, AK: Nulato Airport",NUL,"Nulato, AK: Nulato Airport"
3466,13769,"Pensacola, FL: Saufley Field NOLF",NUN,"Pensacola, FL: Saufley Field NOLF"
3467,13770,"Nunapitchuk, AK: Nunapitchuk Airport",NUP,"Nunapitchuk, AK: Nunapitchuk Airport"
3468,13771,"Mountain View, CA: Moffett Federal Airfield",NUQ,"Mountain View, CA: Moffett Federal Airfield"
3469,13772,"Whidbey Island, WA: Whidbey Island NAS",NUW,"Whidbey Island, WA: Whidbey Island NAS"
3470,13773,"Overton, NV: Perkins Field",NV1,"Overton, NV: Perkins Field"
3471,13774,"Neiva, Colombia: Benito Salas",NVA,"Neiva, Colombia: Benito Salas"
3472,13775,"Nevada, MO: Nevada Municipal",NVD,"Nevada, MO: Nevada Municipal"
3473,13776,"Narvik, Norway: Narvik Airport",NVK,"Narvik, Norway: Narvik Airport"
3474,13777,"Navegantes, Brazil: Ministro Victor Konder International",NVT,"Navegantes, Brazil: Ministro Victor Konder International"
3475,13778,"Norwich, United Kingdom: Norwich Airport",NWI,"Norwich, United Kingdom: Norwich Airport"
3476,13780,"Willow Grove, PA: Willow Grove NAS JRB",NXX,"Willow Grove, PA: Willow Grove NAS JRB"
3477,13781,"Kingston, NY: Kingston Ulster",NY1,"Kingston, NY: Kingston Ulster"
3478,13782,"Fulton, NY: Oswego County",NY2,"Fulton, NY: Oswego County"
3479,13784,"New York, NY: New York City Metropolitan Area",NYC,"New York, NY: New York City Metropolitan Area"
3480,13785,"Yuma, AZ: Yuma MCAS/Yuma International",NYL,"Yuma, AZ: Yuma MCAS/Yuma International"
3481,13785,"Yuma, AZ: Yuma MCAS/Yuma International",YUM,"Yuma, AZ: Yuma MCAS/Yuma International"
3482,16218,"Yuma, AZ: Yuma MCAS/Yuma International",NYL,"Yuma, AZ: Yuma MCAS/Yuma International"
3483,16218,"Yuma, AZ: Yuma MCAS/Yuma International",YUM,"Yuma, AZ: Yuma MCAS/Yuma International"
3484,13786,"Nykoping, Sweden: Skavsta",NYO,"Nykoping, Sweden: Skavsta"
3485,13787,"Nyaung-U, Burma: Bagan",NYU,"Nyaung-U, Burma: Bagan"
3486,13788,"Jacksonville, FL: Cecil",VQQ,"Jacksonville, FL: Cecil"
3487,13789,"Santa Ana, CA: El Toro MCAS",NZJ,"Santa Ana, CA: El Toro MCAS"
3488,13790,"South Weymouth, MA: South Weymouth NAS",NZW,"South Weymouth, MA: South Weymouth NAS"
3489,13791,"San Diego, CA: North Island NAS",NZY,"San Diego, CA: North Island NAS"
3490,13792,"Redding, CA: Benton Field",O85,"Redding, CA: Benton Field"
3491,13793,"Orange, Australia: Orange Airport",OAG,"Orange, Australia: Orange Airport"
3492,13794,"Bagram, Afghanistan: Bagram Airport",OAI,"Bagram, Afghanistan: Bagram Airport"
3493,13795,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis"
3494,13797,"Oamaru, New Zealand: Oamaru Airport",OAM,"Oamaru, New Zealand: Oamaru Airport"
3495,13798,"Olanchito, Honduras: El Arrayan",OAN,"Olanchito, Honduras: El Arrayan"
3496,13801,"Obock, Djibouti: Obock Airport",OBC,"Obock, Djibouti: Obock Airport"
3497,13802,"Oberpfaffenhofen, Germany: Oberpfaffenhofen Airport",OBF,"Oberpfaffenhofen, Germany: Oberpfaffenhofen Airport"
3498,13803,"Obihiro, Japan: Obihiro Airport",OBO,"Obihiro, Japan: Obihiro Airport"
3499,13804,"Aubenas, France: Aubenas Airport",OBS,"Aubenas, France: Aubenas Airport"
3500,13805,"Oakland, MD: Garrett County",OBT,"Oakland, MD: Garrett County"
3501,13806,"Kobuk, AK: Kobuk Airport",OBU,"Kobuk, AK: Kobuk Airport"
3502,13808,"Ocean City, MD: Ocean City Municipal",OCE,"Ocean City, MD: Ocean City Municipal"
3503,13809,"Ocala, FL: Ocala International-Jim Taylor Field",OCF,"Ocala, FL: Ocala International-Jim Taylor Field"
3504,13810,"Nacogdoches, TX: Nacogdoches A L Mangham Jr Regional",OCH,"Nacogdoches, TX: Nacogdoches A L Mangham Jr Regional"
3505,13811,"Oceanic, AK: Thumb Bay",OCI,"Oceanic, AK: Thumb Bay"
3506,13812,"Ocho Rios, Jamaica: Boscobel",OCJ,"Ocho Rios, Jamaica: Boscobel"
3507,13813,"Oceanside, CA: Bob Maxwell Memorial Airfield",OCN,"Oceanside, CA: Bob Maxwell Memorial Airfield"
3508,13814,"Washington, NC: Washington Warren",OCW,"Washington, NC: Washington Warren"
3509,13815,"Ouadda, Central African Republic: Ouadda Airport",ODA,"Ouadda, Central African Republic: Ouadda Airport"
3510,13816,"Cordoba, Spain: Cordoba Airport",ODB,"Cordoba, Spain: Cordoba Airport"
3511,13817,"Oodnadatta, Australia: Oodnadatta Airport",ODD,"Oodnadatta, Australia: Oodnadatta Airport"
3512,13819,"Oakland, MD: Oakland Airport",ODM,"Oakland, MD: Oakland Airport"
3513,13820,"Odessa, Ukraine: Odessa International",ODS,"Odessa, Ukraine: Odessa International"
3514,13821,"Oak Harbor, WA: A.J. Eisenberg",ODW,"Oak Harbor, WA: A.J. Eisenberg"
3515,13822,"Oecusse, Timor-Leste: Oecusse Airport",OEC,"Oecusse, Timor-Leste: Oecusse Airport"
3516,13823,"Oernskoeldsvik, Sweden: Ornskoldsvik",OER,"Oernskoeldsvik, Sweden: Ornskoldsvik"
3517,13824,"Omaha, NE: Offutt AFB",OFF,"Omaha, NE: Offutt AFB"
3518,13825,"Norfolk, NE: Norfolk Regional/Karl Stefan Memorial Field",OFK,"Norfolk, NE: Norfolk Regional/Karl Stefan Memorial Field"
3519,13826,"Ofu, TT: Ofu Airport",OFU,"Ofu, TT: Ofu Airport"
3520,13827,"Ogallala, NE: Searle Field",OGA,"Ogallala, NE: Searle Field"
3521,13828,"Orangeburg, SC: Orangeburg Municipal",OGB,"Orangeburg, SC: Orangeburg Municipal"
3522,13829,"Ogden, UT: Ogden-Hinckley",OGD,"Ogden, UT: Ogden-Hinckley"
3523,13830,"Kahului, HI: Kahului Airport",OGG,"Kahului, HI: Kahului Airport"
3524,13831,"Yonaguni, Japan: Yonaguni Airport",OGN,"Yonaguni, Japan: Yonaguni Airport"
3525,13832,"Ogdensburg, NY: Ogdensburg International",OGS,"Ogdensburg, NY: Ogdensburg International"
3526,13833,"Washington Court House, OH: Fayette County",OH1,"Washington Court House, OH: Fayette County"
3527,13834,"Bellefontaine, OH: Bellefontaine Regional",OH2,"Bellefontaine, OH: Bellefontaine Regional"
3528,13835,"Chillicothe, OH: Ross County",OH3,"Chillicothe, OH: Ross County"
3529,13836,"Marysville, OH: Union County",OH4,"Marysville, OH: Union County"
3530,13837,"Cincinnati, OH: Cincinnati - Blue Ash",OH5,"Cincinnati, OH: Cincinnati - Blue Ash"
3531,13838,"Ravenna, OH: Portage County",OH6,"Ravenna, OH: Portage County"
3532,13839,"Kent, OH: Kent State University",OH7,"Kent, OH: Kent State University"
3533,13840,"Ohakea, New Zealand: Ohakea Airport",OHA,"Ohakea, New Zealand: Ohakea Airport"
3534,13841,"Northeast Cape, AK: Northeast Cape AFS",OHC,"Northeast Cape, AK: Northeast Cape AFS"
